Y:D:M,H:M:S,Seconds,IR1 
2015:1:3,10:54:31.719,31.719,40158.0
2015:1:3,10:54:31.726,31.726,40184.0
2015:1:3,10:54:31.733,31.733,40184.0
2015:1:3,10:54:31.741,31.741,40172.0
2015:1:3,10:54:31.748,31.748,40076.0
2015:1:3,10:54:31.755,31.755,39912.0
2015:1:3,10:54:31.763,31.763,39660.0
2015:1:3,10:54:31.77,31.77,39373.0
2015:1:3,10:54:31.777,31.777,39095.0
2015:1:3,10:54:31.784,31.784,38921.0
2015:1:3,10:54:31.792,31.792,38908.0
2015:1:3,10:54:31.799,31.799,38988.0
2015:1:3,10:54:31.806,31.806,39139.0
2015:1:3,10:54:31.813,31.813,39338.0
2015:1:3,10:54:31.821,31.821,39557.0
2015:1:3,10:54:31.828,31.828,39758.0
2015:1:3,10:54:31.835,31.835,40010.0
2015:1:3,10:54:31.842,31.842,40239.0
2015:1:3,10:54:31.849,31.849,40452.0
2015:1:3,10:54:31.857,31.857,40584.0
2015:1:3,10:54:31.864,31.864,40770.0
2015:1:3,10:54:31.871,31.871,40742.0
2015:1:3,10:54:31.935,31.935,40716.0
2015:1:3,10:54:31.942,31.942,40532.0
2015:1:3,10:54:31.955,31.955,40339.0
2015:1:3,10:54:31.963,31.963,40122.0
2015:1:3,10:54:31.971,31.971,39969.0
2015:1:3,10:54:31.98,31.98,39826.0
2015:1:3,10:54:31.987,31.987,39762.0
2015:1:3,10:54:31.995,31.995,39787.0
2015:1:3,10:54:32.002,32.002,39835.0
2015:1:3,10:54:32.011,32.011,39910.0
2015:1:3,10:54:32.019,32.019,39983.0
2015:1:3,10:54:32.028,32.028,40006.0
2015:1:3,10:54:32.036,32.036,39974.0
2015:1:3,10:54:32.043,32.043,39963.0
2015:1:3,10:54:32.052,32.052,39991.0
2015:1:3,10:54:32.06,32.06,40046.0
2015:1:3,10:54:32.067,32.067,40144.0
2015:1:3,10:54:32.074,32.074,40241.0
2015:1:3,10:54:32.082,32.082,40299.0
2015:1:3,10:54:32.089,32.089,40328.0
2015:1:3,10:54:32.096,32.096,40379.0
2015:1:3,10:54:32.103,32.103,40457.0
2015:1:3,10:54:32.11,32.11,40514.0
2015:1:3,10:54:32.117,32.117,40531.0
2015:1:3,10:54:32.124,32.124,40516.0
2015:1:3,10:54:32.131,32.131,40479.0
2015:1:3,10:54:32.138,32.138,40394.0
2015:1:3,10:54:32.145,32.145,40300.0
2015:1:3,10:54:32.152,32.152,40223.0
2015:1:3,10:54:32.159,32.159,40204.0
2015:1:3,10:54:32.166,32.166,40215.0
2015:1:3,10:54:32.173,32.173,40253.0
2015:1:3,10:54:32.18,32.18,40288.0
2015:1:3,10:54:32.187,32.187,40327.0
2015:1:3,10:54:32.194,32.194,40315.0
2015:1:3,10:54:32.201,32.201,40294.0
2015:1:3,10:54:32.208,32.208,40287.0
2015:1:3,10:54:32.215,32.215,40302.0
2015:1:3,10:54:32.222,32.222,40336.0
2015:1:3,10:54:32.229,32.229,40361.0
2015:1:3,10:54:32.236,32.236,40356.0
2015:1:3,10:54:32.244,32.244,40512.0
2015:1:3,10:54:32.257,32.257,40795.0
2015:1:3,10:54:32.265,32.265,40863.0
2015:1:3,10:54:32.277,32.277,40605.0
2015:1:3,10:54:32.289,32.289,40229.0
2015:1:3,10:54:32.298,32.298,40069.0
2015:1:3,10:54:32.31,32.31,39256.0
2015:1:3,10:54:32.318,32.318,38006.0
2015:1:3,10:54:32.33,32.33,37463.0
2015:1:3,10:54:32.339,32.339,37644.0
2015:1:3,10:54:32.351,32.351,37891.0
2015:1:3,10:54:32.363,32.363,38931.0
2015:1:3,10:54:32.371,32.371,40895.0
2015:1:3,10:54:32.384,32.384,41633.0
2015:1:3,10:54:32.392,32.392,41475.0
2015:1:3,10:54:32.404,32.404,40991.0
2015:1:3,10:54:32.413,32.413,40513.0
2015:1:3,10:54:32.438,32.438,40213.0
2015:1:3,10:54:32.447,32.447,40014.0
2015:1:3,10:54:32.472,32.472,39951.0
2015:1:3,10:54:32.479,32.479,39997.0
2015:1:3,10:54:32.487,32.487,40038.0
2015:1:3,10:54:32.494,32.494,40022.0
2015:1:3,10:54:32.501,32.501,39957.0
2015:1:3,10:54:32.509,32.509,39877.0
2015:1:3,10:54:32.516,32.516,39834.0
2015:1:3,10:54:32.523,32.523,39859.0
2015:1:3,10:54:32.531,32.531,39946.0
2015:1:3,10:54:32.539,32.539,40075.0
2015:1:3,10:54:32.552,32.552,40217.0
2015:1:3,10:54:32.564,32.564,40326.0
2015:1:3,10:54:32.572,32.572,40414.0
2015:1:3,10:54:32.584,32.584,40514.0
2015:1:3,10:54:32.592,32.592,40464.0
2015:1:3,10:54:32.605,32.605,40386.0
2015:1:3,10:54:32.613,32.613,40440.0
2015:1:3,10:54:32.625,32.625,40570.0
2015:1:3,10:54:32.637,32.637,40717.0
2015:1:3,10:54:32.646,32.646,40814.0
2015:1:3,10:54:32.658,32.658,40944.0
2015:1:3,10:54:32.666,32.666,41001.0
2015:1:3,10:54:32.678,32.678,40982.0
2015:1:3,10:54:32.687,32.687,40947.0
2015:1:3,10:54:32.699,32.699,40929.0
2015:1:3,10:54:32.711,32.711,40940.0
2015:1:3,10:54:32.719,32.719,40976.0
2015:1:3,10:54:32.732,32.732,41012.0
2015:1:3,10:54:32.74,32.74,41064.0
2015:1:3,10:54:32.752,32.752,41138.0
2015:1:3,10:54:32.76,32.76,41208.0
2015:1:3,10:54:32.773,32.773,41247.0
2015:1:3,10:54:32.785,32.785,41277.0
2015:1:3,10:54:32.793,32.793,41315.0
2015:1:3,10:54:32.805,32.805,41363.0
2015:1:3,10:54:32.814,32.814,41425.0
2015:1:3,10:54:32.826,32.826,41489.0
2015:1:3,10:54:32.834,32.834,41527.0
2015:1:3,10:54:32.846,32.846,41543.0
2015:1:3,10:54:32.859,32.859,41565.0
2015:1:3,10:54:32.867,32.867,41593.0
2015:1:3,10:54:32.879,32.879,41634.0
2015:1:3,10:54:32.887,32.887,41684.0
2015:1:3,10:54:32.9,32.9,41719.0
2015:1:3,10:54:32.908,32.908,41739.0
2015:1:3,10:54:32.92,32.92,41774.0
2015:1:3,10:54:32.932,32.932,41819.0
2015:1:3,10:54:32.95,32.95,41838.0
2015:1:3,10:54:32.96,32.96,41820.0
2015:1:3,10:54:32.968,32.968,41789.0
2015:1:3,10:54:32.976,32.976,41783.0
2015:1:3,10:54:32.983,32.983,41803.0
2015:1:3,10:54:32.994,32.994,41821.0
2015:1:3,10:54:33.006,33.006,41816.0
2015:1:3,10:54:33.014,33.014,41808.0
2015:1:3,10:54:33.027,33.027,41829.0
2015:1:3,10:54:33.035,33.035,41883.0
2015:1:3,10:54:33.047,33.047,41960.0
2015:1:3,10:54:33.055,33.055,42012.0
2015:1:3,10:54:33.068,33.068,42016.0
2015:1:3,10:54:33.08,33.08,42001.0
2015:1:3,10:54:33.088,33.088,41891.0
2015:1:3,10:54:33.1,33.1,41447.0
2015:1:3,10:54:33.109,33.109,40428.0
2015:1:3,10:54:33.121,33.121,39293.0
2015:1:3,10:54:33.129,33.129,37563.0
2015:1:3,10:54:33.141,33.141,36470.0
2015:1:3,10:54:33.154,33.154,36772.0
2015:1:3,10:54:33.162,33.162,37921.0
2015:1:3,10:54:33.174,33.174,39388.0
2015:1:3,10:54:33.182,33.182,39943.0
2015:1:3,10:54:33.195,33.195,40244.0
2015:1:3,10:54:33.203,33.203,40688.0
2015:1:3,10:54:33.215,33.215,41230.0
2015:1:3,10:54:33.227,33.227,41707.0
2015:1:3,10:54:33.236,33.236,42009.0
2015:1:3,10:54:33.248,33.248,42212.0
2015:1:3,10:54:33.256,33.256,42448.0
2015:1:3,10:54:33.268,33.268,42680.0
2015:1:3,10:54:33.276,33.276,42821.0
2015:1:3,10:54:33.289,33.289,42889.0
2015:1:3,10:54:33.301,33.301,42916.0
2015:1:3,10:54:33.309,33.309,42930.0
2015:1:3,10:54:33.321,33.321,42921.0
2015:1:3,10:54:33.357,33.357,42907.0
2015:1:3,10:54:33.364,33.364,42913.0
2015:1:3,10:54:33.373,33.373,42932.0
2015:1:3,10:54:33.38,33.38,42949.0
2015:1:3,10:54:33.387,33.387,42949.0
2015:1:3,10:54:33.394,33.394,42921.0
2015:1:3,10:54:33.402,33.402,42895.0
2015:1:3,10:54:33.41,33.41,42876.0
2015:1:3,10:54:33.418,33.418,42883.0
2015:1:3,10:54:33.425,33.425,42890.0
2015:1:3,10:54:33.437,33.437,42888.0
2015:1:3,10:54:33.449,33.449,42867.0
2015:1:3,10:54:33.458,33.458,42860.0
2015:1:3,10:54:33.47,33.47,42841.0
2015:1:3,10:54:33.478,33.478,42836.0
2015:1:3,10:54:33.49,33.49,42835.0
2015:1:3,10:54:33.499,33.499,42848.0
2015:1:3,10:54:33.511,33.511,42850.0
2015:1:3,10:54:33.523,33.523,42868.0
2015:1:3,10:54:33.531,33.531,42871.0
2015:1:3,10:54:33.544,33.544,42844.0
2015:1:3,10:54:33.552,33.552,42805.0
2015:1:3,10:54:33.564,33.564,42787.0
2015:1:3,10:54:33.572,33.572,42767.0
2015:1:3,10:54:33.585,33.585,42750.0
2015:1:3,10:54:33.597,33.597,42710.0
2015:1:3,10:54:33.605,33.605,42686.0
2015:1:3,10:54:33.617,33.617,42672.0
2015:1:3,10:54:33.626,33.626,42656.0
2015:1:3,10:54:33.638,33.638,42647.0
2015:1:3,10:54:33.646,33.646,42631.0
2015:1:3,10:54:33.658,33.658,42609.0
2015:1:3,10:54:33.671,33.671,42572.0
2015:1:3,10:54:33.679,33.679,42524.0
2015:1:3,10:54:33.691,33.691,42507.0
2015:1:3,10:54:33.699,33.699,42533.0
2015:1:3,10:54:33.712,33.712,42545.0
2015:1:3,10:54:33.72,33.72,42517.0
2015:1:3,10:54:33.732,33.732,42438.0
2015:1:3,10:54:33.744,33.744,42321.0
2015:1:3,10:54:33.753,33.753,42289.0
2015:1:3,10:54:33.765,33.765,42291.0
2015:1:3,10:54:33.773,33.773,42326.0
2015:1:3,10:54:33.785,33.785,42315.0
2015:1:3,10:54:33.794,33.794,42278.0
2015:1:3,10:54:33.806,33.806,42235.0
2015:1:3,10:54:33.818,33.818,42173.0
2015:1:3,10:54:33.826,33.826,42063.0
2015:1:3,10:54:33.839,33.839,41922.0
2015:1:3,10:54:33.847,33.847,41805.0
2015:1:3,10:54:33.859,33.859,41769.0
2015:1:3,10:54:33.867,33.867,41769.0
2015:1:3,10:54:33.88,33.88,41789.0
2015:1:3,10:54:33.892,33.892,41809.0
2015:1:3,10:54:33.9,33.9,41830.0
2015:1:3,10:54:33.912,33.912,41855.0
2015:1:3,10:54:33.921,33.921,41858.0
2015:1:3,10:54:33.933,33.933,41849.0
2015:1:3,10:54:33.941,33.941,41808.0
2015:1:3,10:54:33.953,33.953,41777.0
2015:1:3,10:54:33.971,33.971,41769.0
2015:1:3,10:54:33.981,33.981,41755.0
2015:1:3,10:54:33.989,33.989,41758.0
2015:1:3,10:54:33.998,33.998,41775.0
2015:1:3,10:54:34.007,34.007,41777.0
2015:1:3,10:54:34.015,34.015,41766.0
2015:1:3,10:54:34.027,34.027,41756.0
2015:1:3,10:54:34.039,34.039,41748.0
2015:1:3,10:54:34.047,34.047,41727.0
2015:1:3,10:54:34.06,34.06,41715.0
2015:1:3,10:54:34.068,34.068,41706.0
2015:1:3,10:54:34.08,34.08,41667.0
2015:1:3,10:54:34.088,34.088,41638.0
2015:1:3,10:54:34.101,34.101,41611.0
2015:1:3,10:54:34.113,34.113,41547.0
2015:1:3,10:54:34.121,34.121,41484.0
2015:1:3,10:54:34.133,34.133,41462.0
2015:1:3,10:54:34.142,34.142,41494.0
2015:1:3,10:54:34.154,34.154,41559.0
2015:1:3,10:54:34.162,34.162,41623.0
2015:1:3,10:54:34.174,34.174,41678.0
2015:1:3,10:54:34.187,34.187,41695.0
2015:1:3,10:54:34.195,34.195,41683.0
2015:1:3,10:54:34.207,34.207,41664.0
2015:1:3,10:54:34.215,34.215,41678.0
2015:1:3,10:54:34.228,34.228,41785.0
2015:1:3,10:54:34.236,34.236,41827.0
2015:1:3,10:54:34.248,34.248,41968.0
2015:1:3,10:54:34.26,34.26,42182.0
2015:1:3,10:54:34.269,34.269,42356.0
2015:1:3,10:54:34.281,34.281,42496.0
2015:1:3,10:54:34.289,34.289,42366.0
2015:1:3,10:54:34.301,34.301,42232.0
2015:1:3,10:54:34.31,34.31,42149.0
2015:1:3,10:54:34.322,34.322,42200.0
2015:1:3,10:54:34.334,34.334,42481.0
2015:1:3,10:54:34.342,34.342,42650.0
2015:1:3,10:54:34.355,34.355,42721.0
2015:1:3,10:54:34.363,34.363,42705.0
2015:1:3,10:54:34.375,34.375,42648.0
2015:1:3,10:54:34.383,34.383,42571.0
2015:1:3,10:54:34.396,34.396,42540.0
2015:1:3,10:54:34.408,34.408,42565.0
2015:1:3,10:54:34.416,34.416,42641.0
2015:1:3,10:54:34.428,34.428,42735.0
2015:1:3,10:54:34.437,34.437,42783.0
2015:1:3,10:54:34.449,34.449,42769.0
2015:1:3,10:54:34.457,34.457,42751.0
2015:1:3,10:54:34.469,34.469,42707.0
2015:1:3,10:54:34.482,34.482,42654.0
2015:1:3,10:54:34.49,34.49,42589.0
2015:1:3,10:54:34.502,34.502,42605.0
2015:1:3,10:54:34.51,34.51,42674.0
2015:1:3,10:54:34.523,34.523,42665.0
2015:1:3,10:54:34.532,34.532,42673.0
2015:1:3,10:54:34.543,34.543,42737.0
2015:1:3,10:54:34.555,34.555,42798.0
2015:1:3,10:54:34.564,34.564,42811.0
2015:1:3,10:54:34.576,34.576,42792.0
2015:1:3,10:54:34.584,34.584,42795.0
2015:1:3,10:54:34.596,34.596,42796.0
2015:1:3,10:54:34.604,34.604,42834.0
2015:1:3,10:54:34.617,34.617,42882.0
2015:1:3,10:54:34.629,34.629,42936.0
2015:1:3,10:54:34.637,34.637,42991.0
2015:1:3,10:54:34.65,34.65,42996.0
2015:1:3,10:54:34.658,34.658,43011.0
2015:1:3,10:54:34.67,34.67,43047.0
2015:1:3,10:54:34.679,34.679,43078.0
2015:1:3,10:54:34.691,34.691,43117.0
2015:1:3,10:54:34.703,34.703,43177.0
2015:1:3,10:54:34.712,34.712,43274.0
2015:1:3,10:54:34.723,34.723,43325.0
2015:1:3,10:54:34.732,34.732,43394.0
2015:1:3,10:54:34.744,34.744,43466.0
2015:1:3,10:54:34.753,34.753,43516.0
2015:1:3,10:54:34.764,34.764,43529.0
2015:1:3,10:54:34.777,34.777,43521.0
2015:1:3,10:54:34.786,34.786,43513.0
2015:1:3,10:54:34.797,34.797,43508.0
2015:1:3,10:54:34.806,34.806,43505.0
2015:1:3,10:54:34.817,34.817,43498.0
2015:1:3,10:54:34.826,34.826,43525.0
2015:1:3,10:54:34.838,34.838,43571.0
2015:1:3,10:54:34.85,34.85,43569.0
2015:1:3,10:54:34.859,34.859,43573.0
2015:1:3,10:54:34.871,34.871,43585.0
2015:1:3,10:54:34.88,34.88,43598.0
2015:1:3,10:54:34.891,34.891,43621.0
2015:1:3,10:54:34.9,34.9,43651.0
2015:1:3,10:54:34.912,34.912,43700.0
2015:1:3,10:54:34.924,34.924,43722.0
2015:1:3,10:54:34.933,34.933,43655.0
2015:1:3,10:54:34.944,34.944,43489.0
2015:1:3,10:54:34.953,34.953,43045.0
2015:1:3,10:54:34.965,34.965,42125.0
2015:1:3,10:54:34.977,34.977,40685.0
2015:1:3,10:54:34.99,34.99,39624.0
2015:1:3,10:54:35.001,35.001,38791.0
2015:1:3,10:54:35.012,35.012,39868.0
2015:1:3,10:54:35.023,35.023,40328.0
2015:1:3,10:54:35.034,35.034,40420.0
2015:1:3,10:54:35.044,35.044,40732.0
2015:1:3,10:54:35.053,35.053,41168.0
2015:1:3,10:54:35.064,35.064,41584.0
2015:1:3,10:54:35.073,35.073,41881.0
2015:1:3,10:54:35.083,35.083,42145.0
2015:1:3,10:54:35.093,35.093,42375.0
2015:1:3,10:54:35.103,35.103,42616.0
2015:1:3,10:54:35.112,35.112,42756.0
2015:1:3,10:54:35.125,35.125,42850.0
2015:1:3,10:54:35.133,35.133,42957.0
2015:1:3,10:54:35.145,35.145,43012.0
2015:1:3,10:54:35.153,35.153,43063.0
2015:1:3,10:54:35.166,35.166,43079.0
2015:1:3,10:54:35.233,35.233,43104.0
2015:1:3,10:54:35.242,35.242,43128.0
2015:1:3,10:54:35.251,35.251,43157.0
2015:1:3,10:54:35.26,35.26,43169.0
2015:1:3,10:54:35.268,35.268,43179.0
2015:1:3,10:54:35.277,35.277,43155.0
2015:1:3,10:54:35.286,35.286,43156.0
2015:1:3,10:54:35.295,35.295,43126.0
2015:1:3,10:54:35.304,35.304,43097.0
2015:1:3,10:54:35.313,35.313,43047.0
2015:1:3,10:54:35.322,35.322,42992.0
2015:1:3,10:54:35.331,35.331,42960.0
2015:1:3,10:54:35.34,35.34,42965.0
2015:1:3,10:54:35.349,35.349,42965.0
2015:1:3,10:54:35.357,35.357,42909.0
2015:1:3,10:54:35.366,35.366,42843.0
2015:1:3,10:54:35.375,35.375,42793.0
2015:1:3,10:54:35.384,35.384,42781.0
2015:1:3,10:54:35.393,35.393,42776.0
2015:1:3,10:54:35.402,35.402,42799.0
2015:1:3,10:54:35.411,35.411,42772.0
2015:1:3,10:54:35.419,35.419,42757.0
2015:1:3,10:54:35.429,35.429,42699.0
2015:1:3,10:54:35.438,35.438,42684.0
2015:1:3,10:54:35.447,35.447,42664.0
2015:1:3,10:54:35.456,35.456,42641.0
2015:1:3,10:54:35.469,35.469,42614.0
2015:1:3,10:54:35.482,35.482,42588.0
2015:1:3,10:54:35.494,35.494,42547.0
2015:1:3,10:54:35.505,35.505,42516.0
2015:1:3,10:54:35.514,35.514,42500.0
2015:1:3,10:54:35.524,35.524,42411.0
2015:1:3,10:54:35.533,35.533,42382.0
2015:1:3,10:54:35.543,35.543,42321.0
2015:1:3,10:54:35.553,35.553,42283.0
2015:1:3,10:54:35.562,35.562,42260.0
2015:1:3,10:54:35.573,35.573,42248.0
2015:1:3,10:54:35.583,35.583,42255.0
2015:1:3,10:54:35.592,35.592,42280.0
2015:1:3,10:54:35.603,35.603,42288.0
2015:1:3,10:54:35.611,35.611,42261.0
2015:1:3,10:54:35.62,35.62,42212.0
2015:1:3,10:54:35.629,35.629,42180.0
2015:1:3,10:54:35.638,35.638,42159.0
2015:1:3,10:54:35.646,35.646,42150.0
2015:1:3,10:54:35.655,35.655,42158.0
2015:1:3,10:54:35.664,35.664,42150.0
2015:1:3,10:54:35.673,35.673,42140.0
2015:1:3,10:54:35.684,35.684,42115.0
2015:1:3,10:54:35.692,35.692,42080.0
2015:1:3,10:54:35.702,35.702,42044.0
2015:1:3,10:54:35.714,35.714,42018.0
2015:1:3,10:54:35.723,35.723,41993.0
2015:1:3,10:54:35.735,35.735,41963.0
2015:1:3,10:54:35.743,35.743,41943.0
2015:1:3,10:54:35.755,35.755,41936.0
2015:1:3,10:54:35.764,35.764,41916.0
2015:1:3,10:54:35.776,35.776,41876.0
2015:1:3,10:54:35.788,35.788,41841.0
2015:1:3,10:54:35.796,35.796,41822.0
2015:1:3,10:54:35.809,35.809,41846.0
2015:1:3,10:54:35.817,35.817,41905.0
2015:1:3,10:54:35.829,35.829,41957.0
2015:1:3,10:54:35.837,35.837,41994.0
2015:1:3,10:54:35.85,35.85,41964.0
2015:1:3,10:54:35.862,35.862,41905.0
2015:1:3,10:54:35.87,35.87,41826.0
2015:1:3,10:54:35.882,35.882,41786.0
2015:1:3,10:54:35.891,35.891,41789.0
2015:1:3,10:54:35.903,35.903,41801.0
2015:1:3,10:54:35.911,35.911,41790.0
2015:1:3,10:54:35.923,35.923,41739.0
2015:1:3,10:54:35.936,35.936,41670.0
2015:1:3,10:54:35.944,35.944,41575.0
2015:1:3,10:54:35.956,35.956,41496.0
2015:1:3,10:54:35.964,35.964,41465.0
2015:1:3,10:54:35.977,35.977,41437.0
2015:1:3,10:54:35.985,35.985,41367.0
2015:1:3,10:54:35.997,35.997,41227.0
2015:1:3,10:54:36.009,36.009,40998.0
2015:1:3,10:54:36.018,36.018,40653.0
2015:1:3,10:54:36.03,36.03,40257.0
2015:1:3,10:54:36.038,36.038,39929.0
2015:1:3,10:54:36.05,36.05,39633.0
2015:1:3,10:54:36.059,36.059,39248.0
2015:1:3,10:54:36.071,36.071,38646.0
2015:1:3,10:54:36.083,36.083,37457.0
2015:1:3,10:54:36.091,36.091,36211.0
2015:1:3,10:54:36.104,36.104,35018.0
2015:1:3,10:54:36.112,36.112,34147.0
2015:1:3,10:54:36.124,36.124,34121.0
2015:1:3,10:54:36.132,36.132,34833.0
2015:1:3,10:54:36.145,36.145,35323.0
2015:1:3,10:54:36.157,36.157,35331.0
2015:1:3,10:54:36.165,36.165,35304.0
2015:1:3,10:54:36.177,36.177,35284.0
2015:1:3,10:54:36.185,36.185,35250.0
2015:1:3,10:54:36.223,36.223,35334.0
2015:1:3,10:54:36.23,36.23,35514.0
2015:1:3,10:54:36.238,36.238,35812.0
2015:1:3,10:54:36.245,36.245,36072.0
2015:1:3,10:54:36.253,36.253,36228.0
2015:1:3,10:54:36.26,36.26,36488.0
2015:1:3,10:54:36.267,36.267,36664.0
2015:1:3,10:54:36.275,36.275,36710.0
2015:1:3,10:54:36.282,36.282,36768.0
2015:1:3,10:54:36.292,36.292,36780.0
2015:1:3,10:54:36.304,36.304,36795.0
2015:1:3,10:54:36.312,36.312,36839.0
2015:1:3,10:54:36.325,36.325,36869.0
2015:1:3,10:54:36.333,36.333,36837.0
2015:1:3,10:54:36.345,36.345,36781.0
2015:1:3,10:54:36.353,36.353,36726.0
2015:1:3,10:54:36.366,36.366,36617.0
2015:1:3,10:54:36.378,36.378,36449.0
2015:1:3,10:54:36.386,36.386,36303.0
2015:1:3,10:54:36.398,36.398,36317.0
2015:1:3,10:54:36.407,36.407,36457.0
2015:1:3,10:54:36.419,36.419,36585.0
2015:1:3,10:54:36.427,36.427,36607.0
2015:1:3,10:54:36.439,36.439,36523.0
2015:1:3,10:54:36.452,36.452,36421.0
2015:1:3,10:54:36.46,36.46,36353.0
2015:1:3,10:54:36.48,36.48,36464.0
2015:1:3,10:54:36.489,36.489,36708.0
2015:1:3,10:54:36.498,36.498,36893.0
2015:1:3,10:54:36.506,36.506,37012.0
2015:1:3,10:54:36.513,36.513,37071.0
2015:1:3,10:54:36.525,36.525,37093.0
2015:1:3,10:54:36.534,36.534,37104.0
2015:1:3,10:54:36.546,36.546,37127.0
2015:1:3,10:54:36.554,36.554,37153.0
2015:1:3,10:54:36.566,36.566,37155.0
2015:1:3,10:54:36.575,36.575,37167.0
2015:1:3,10:54:36.587,36.587,37168.0
2015:1:3,10:54:36.599,36.599,37130.0
2015:1:3,10:54:36.608,36.608,37112.0
2015:1:3,10:54:36.62,36.62,37138.0
2015:1:3,10:54:36.628,36.628,37182.0
2015:1:3,10:54:36.64,36.64,37229.0
2015:1:3,10:54:36.648,36.648,37277.0
2015:1:3,10:54:36.661,36.661,37313.0
2015:1:3,10:54:36.673,36.673,37343.0
2015:1:3,10:54:36.681,36.681,37359.0
2015:1:3,10:54:36.693,36.693,37372.0
2015:1:3,10:54:36.702,36.702,37406.0
2015:1:3,10:54:36.714,36.714,37464.0
2015:1:3,10:54:36.722,36.722,37581.0
2015:1:3,10:54:36.734,36.734,37704.0
2015:1:3,10:54:36.747,36.747,37739.0
2015:1:3,10:54:36.755,36.755,37691.0
2015:1:3,10:54:36.767,36.767,37619.0
2015:1:3,10:54:36.776,36.776,37556.0
2015:1:3,10:54:36.788,36.788,37529.0
2015:1:3,10:54:36.796,36.796,37555.0
2015:1:3,10:54:36.808,36.808,37569.0
2015:1:3,10:54:36.82,36.82,37533.0
2015:1:3,10:54:36.829,36.829,37470.0
2015:1:3,10:54:36.841,36.841,37384.0
2015:1:3,10:54:36.849,36.849,37346.0
2015:1:3,10:54:36.861,36.861,37387.0
2015:1:3,10:54:36.869,36.869,37409.0
2015:1:3,10:54:36.882,36.882,37375.0
2015:1:3,10:54:36.894,36.894,37438.0
2015:1:3,10:54:36.902,36.902,37656.0
2015:1:3,10:54:36.915,36.915,37925.0
2015:1:3,10:54:36.923,36.923,38224.0
2015:1:3,10:54:36.935,36.935,38494.0
2015:1:3,10:54:36.943,36.943,38659.0
2015:1:3,10:54:36.955,36.955,38692.0
2015:1:3,10:54:36.968,36.968,38610.0
2015:1:3,10:54:36.976,36.976,38578.0
2015:1:3,10:54:36.99,36.99,38752.0
2015:1:3,10:54:37.0,37.0,39075.0
2015:1:3,10:54:37.011,37.011,39378.0
2015:1:3,10:54:37.021,37.021,39552.0
2015:1:3,10:54:37.029,37.029,39585.0
2015:1:3,10:54:37.041,37.041,39535.0
2015:1:3,10:54:37.05,37.05,39505.0
2015:1:3,10:54:37.062,37.062,39411.0
2015:1:3,10:54:37.07,37.07,39410.0
2015:1:3,10:54:37.082,37.082,39386.0
2015:1:3,10:54:37.095,37.095,39505.0
2015:1:3,10:54:37.103,37.103,39570.0
2015:1:3,10:54:37.115,37.115,39676.0
2015:1:3,10:54:37.123,37.123,39788.0
2015:1:3,10:54:37.136,37.136,39827.0
2015:1:3,10:54:37.144,37.144,39754.0
2015:1:3,10:54:37.156,37.156,39604.0
2015:1:3,10:54:37.168,37.168,39360.0
2015:1:3,10:54:37.177,37.177,39164.0
2015:1:3,10:54:37.189,37.189,39100.0
2015:1:3,10:54:37.197,37.197,39107.0
2015:1:3,10:54:37.209,37.209,39103.0
2015:1:3,10:54:37.218,37.218,39021.0
2015:1:3,10:54:37.23,37.23,38892.0
2015:1:3,10:54:37.242,37.242,38735.0
2015:1:3,10:54:37.25,37.25,38609.0
2015:1:3,10:54:37.263,37.263,38525.0
2015:1:3,10:54:37.271,37.271,38468.0
2015:1:3,10:54:37.283,37.283,38416.0
2015:1:3,10:54:37.291,37.291,38397.0
2015:1:3,10:54:37.304,37.304,38406.0
2015:1:3,10:54:37.316,37.316,38465.0
2015:1:3,10:54:37.324,37.324,38531.0
2015:1:3,10:54:37.336,37.336,38559.0
2015:1:3,10:54:37.345,37.345,38565.0
2015:1:3,10:54:37.357,37.357,38562.0
2015:1:3,10:54:37.365,37.365,38552.0
2015:1:3,10:54:37.377,37.377,38576.0
2015:1:3,10:54:37.39,37.39,38620.0
2015:1:3,10:54:37.398,37.398,38676.0
2015:1:3,10:54:37.41,37.41,38706.0
2015:1:3,10:54:37.418,37.418,38723.0
2015:1:3,10:54:37.431,37.431,38755.0
2015:1:3,10:54:37.439,37.439,38767.0
2015:1:3,10:54:37.451,37.451,38754.0
2015:1:3,10:54:37.463,37.463,38739.0
2015:1:3,10:54:37.472,37.472,38754.0
2015:1:3,10:54:37.485,37.485,38744.0
2015:1:3,10:54:37.509,37.509,38748.0
2015:1:3,10:54:37.519,37.519,38764.0
2015:1:3,10:54:37.527,37.527,38756.0
2015:1:3,10:54:37.534,37.534,38745.0
2015:1:3,10:54:37.543,37.543,38741.0
2015:1:3,10:54:37.552,37.552,38806.0
2015:1:3,10:54:37.561,37.561,38965.0
2015:1:3,10:54:37.569,37.569,39222.0
2015:1:3,10:54:37.578,37.578,39497.0
2015:1:3,10:54:37.586,37.586,39824.0
2015:1:3,10:54:37.599,37.599,39980.0
2015:1:3,10:54:37.611,37.611,39984.0
2015:1:3,10:54:37.619,37.619,39974.0
2015:1:3,10:54:37.631,37.631,39982.0
2015:1:3,10:54:37.639,37.639,40016.0
2015:1:3,10:54:37.652,37.652,40059.0
2015:1:3,10:54:37.66,37.66,40121.0
2015:1:3,10:54:37.672,37.672,40215.0
